DiscourseUnit_id	DiscourseUnit_text	DiscourseUnit_date	Protocol	LinguisticVariant	ActorType	Source_url	Source_type	Platform	Concept_name	Concept_description	Risk_name	Risk_description	ConsumerProtectionMeasure_name	ConsumerProtectionMeasure_description	ActionableForesight_name	ActionableForesight_description	ConsumerProtectionPrinciples
ba1b576c7cec9525	Non E-Mode Loan-to-Value (LTV) Setting To optimize the primary use case for LSDs, we aim to enhance parameters for the prevalent scenario of borrowing the underlying asset.	2023-04-20	Aave v3	LTV	Operator	https://governance.aave.com/t/12829/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
475eb8bfa4570018	The proposed parameters, including a 75% Loan-to-Value (LTV) and an 80% Liquidation Threshold, are well-suited to rETH's Liquidity and should ensure minimal risk of bad debt listing this asset.	2024-09-19	Aave v3	LTV	Operator	https://governance.aave.com/t/13108/35	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
f6faa968a0094da7	...ntract Address: [0x465a5a630482f3abd6d3b84b39b29b07214d19e5](https://etherscan.io/address/0x465a5a630482f3abd6d3b84b39b29b07214d19e5) Parameter Value Isolation Mode Yes Borrowable No Collateral Enabled Yes Supply Cap 220M (~$4.45M) Borrow Cap N/A Debt Ceiling $1M LTV 77% LT 79% Liquidation Bonus 4.5% Liquidation...	2023-05-22	Aave v3	LTV	Operator	https://governance.aave.com/t/13180/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
2cec648091e3f4a4	Gauntlet recommendation to freeze CRV and set CRV LTV → 0 on Aave v2 Gauntlet has been looking into the risk profile of https://debank.com/profile/0x7a16ff8270133f063aab6c9977183d9e72835428 0x7a16ff82701...	2023-06-12	Aave v3	LTV	Operator	https://governance.aave.com/t/13644/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
71e394d43d8f58b7	Both positions are on 75% LTV which is quite high for such a token and Fraxlend position has the weakest health factor compared to Abra and Aave.	2023-06-13	Aave v3	LTV	Operator	https://governance.aave.com/t/13644/3	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
5ecf5f8f374974d1	Simple Summary A proposal to reduce Liquidation Threshold (LT) and Loan-To-Value (LTV) for CRV on Aave V3 Polygon.	2023-06-20	Aave v3	LTV	Operator	https://governance.aave.com/t/13767/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
18d593a4c0f85a89	Next, we concentrate on the confidence level, denoted by c, as a time-dependent parameter, and explore how it can assist us in defining Loan-To-Value (LTV) Ranges of confidence.	2023-07-14	Aave v3	LTV	Operator	https://governance.aave.com/t/14013/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
d7477565ce3417fb	Compare LTV for different lending pairs as a time-dependent protocol parameter Explore different LTV-Borrow Cap pairs and provide tools for active risk managemen...	2023-07-14	Aave v3	LTV	Operator	https://governance.aave.com/t/14013/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
5e3e2a36a0b11aa2	Specification The proposed risk parameters for LUSD on the Aave V3 ETH pool are as follows: Parameter Value Loan-to-Value (LTV) 77% Liquidation Threshold (LT) 80% Liquidation Penalty 4.5% These parameters are identical to those currently in place for USDC on the Aave V3...	2023-07-31	Aave v3	LTV	Operator	https://governance.aave.com/t/14199/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
ab5af4d34f875803	User must reduce HF - Prevent additional borrow against CRV collateral (up to CRV LT) Set CRV LTV → 0 on v2 - Provides a soft measure to impede new borrow against CRV collateral - Prevent additional borrow against CRV collateral via flashloaning o...	2023-08-08	Aave v3	LTV	Operator	https://governance.aave.com/t/14386/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
c7e67ca254d89d6f	Why is there no feature to auto-swap supplies to higher LTV, triggered on account health?	2023-08-19	Aave v3	LTV	Operator	https://governance.aave.com/t/14543/1	Forum	Ethereum	Liquidation technical register	Abbreviation for loan-to-value, a core borrowing and liquidation risk parameter.	ForcedLiquidationRisk	Risk that an undercollateralized borrowing position is automatically closed, causing asset loss or penalties.	LiquidationRiskDisclosure; CollateralHealthWarning; SuitabilityWarning	Explain liquidation mechanics and penalties; Warn when collateral position approaches unsafe thresholds; Assess whether borrowing exposure fits user risk profile	LiquidationThresholdMonitoring; CollateralStressTesting; DeleveragingSignal	Monitor positions near liquidation; Simulate collateral price shocks; Suggest debt repayment or collateral reinforcement decisions	4. Financial Literacy and Awareness; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
